horodatage,id_capteur,temperature_c,humidite_pct,pm25
2024-01-19 10:00:00,CAP-A,6.77,75.1,8.6
2024-01-19 11:00:00,CAP-A,8.21,58.4,1.7
2024-01-19 12:00:00,CAP-A,4.68,77.0,11.9
2024-01-19 13:00:00,CAP-A,5.99,90.4,0.5
2024-01-19 14:00:00,CAP-A,6.78,59.2,2.9
2024-01-19 15:00:00,CAP-A,7.99,79.0,10.8
2024-01-19 16:00:00,CAP-A,3.36,72.5,8.0
2024-01-19 17:00:00,CAP-A,5.25,71.8,10.6
2024-01-19 18:00:00,CAP-A,4.05,79.1,2.2
2024-01-19 19:00:00,CAP-A,3.1,71.5,19.7
2024-01-19 20:00:00,CAP-A,1.08,78.9,31.3
2024-01-19 21:00:00,CAP-A,2.89,77.4,5.3
2024-01-19 22:00:00,CAP-A,0.54,84.1,22.0
2024-01-19 23:00:00,CAP-A,0.58,100.0,5.2
2024-01-20 00:00:00,CAP-A,-1.5,71.5,28.9
2024-01-20 01:00:00,CAP-A,0.82,84.7,5.5
2024-01-20 02:00:00,CAP-A,-1.6,71.9,12.3
2024-01-20 03:00:00,CAP-A,-0.43,71.1,7.7
2024-01-20 04:00:00,CAP-A,0.68,98.0,2.7
2024-01-20 05:00:00,CAP-A,1.03,80.4,39.2
2024-01-20 06:00:00,CAP-A,3.26,75.0,14.5
2024-01-20 07:00:00,CAP-A,3.55,73.0,19.0
2024-01-20 08:00:00,CAP-A,5.45,76.5,6.4
2024-01-20 09:00:00,CAP-A,4.44,87.4,22.0
2024-01-20 10:00:00,CAP-A,6.52,92.8,7.9
2024-01-20 11:00:00,CAP-A,5.9,80.2,10.5
2024-01-20 12:00:00,CAP-A,6.12,89.7,10.2
2024-01-20 13:00:00,CAP-A,7.89,64.1,7.8
2024-01-20 14:00:00,CAP-A,8.2,74.2,31.5
2024-01-20 14:00:00,CAP-A,8.2,74.2,31.5
2024-01-20 15:00:00,CAP-A,5.79,69.4,30.2
2024-01-20 16:00:00,CAP-A,4.85,93.9,27.7
2024-01-20 17:00:00,CAP-A,2.73,69.5,11.2
2024-01-20 18:00:00,CAP-A,3.38,56.9,5.2
2024-01-20 19:00:00,CAP-A,2.77,80.3,17.8
2024-01-20 20:00:00,CAP-A,1.53,85.1,9.4
2024-01-20 21:00:00,CAP-A,-0.18,80.8,10.6
2024-01-20 22:00:00,CAP-A,-0.42,76.3,7.2
2024-01-20 23:00:00,CAP-A,-2.37,80.5,1.3
2024-01-21 00:00:00,CAP-A,-1.44,72.1,5.6
2024-01-21 01:00:00,CAP-A,-1.5,72.7,63.7
2024-01-21 02:00:00,CAP-A,1.94,69.1,17.0
2024-01-21 03:00:00,CAP-A,0.35,90.0,3.3
2024-01-21 04:00:00,CAP-A,1.88,75.6,28.6
2024-01-21 05:00:00,CAP-A,3.04,78.4,15.1
2024-01-21 06:00:00,CAP-A,0.95,81.2,35.8
2024-01-21 07:00:00,CAP-A,6.1,88.8,7.5
2024-01-21 08:00:00,CAP-A,5.85,76.3,17.1
2024-01-21 09:00:00,CAP-A,6.23,70.6,15.7
2024-01-21 10:00:00,CAP-A,5.35,84.5,5.6
2024-01-21 11:00:00,CAP-A,,77.0,18.5
2024-01-21 12:00:00,CAP-A,7.56,73.2,4.3
2024-01-21 13:00:00,CAP-A,6.0,89.3,47.3
2024-01-21 14:00:00,CAP-A,3.64,60.8,2.2
2024-01-21 15:00:00,CAP-A,4.99,89.5,12.9
2024-01-21 16:00:00,CAP-A,6.06,80.1,15.7
2024-01-21 17:00:00,CAP-A,3.3,84.1,16.9
2024-01-21 18:00:00,CAP-A,3.82,62.6,19.8
2024-01-21 19:00:00,CAP-A,3.7,89.0,6.1
2024-01-21 20:00:00,CAP-A,1.23,88.3,1.9
2024-01-21 21:00:00,CAP-A,1.72,79.5,3.2
2024-01-21 22:00:00,CAP-A,,58.0,11.9
2024-01-21 23:00:00,CAP-A,2.74,82.2,16.6
2024-01-22 00:00:00,CAP-A,-0.34,67.3,19.3
2024-01-22 01:00:00,CAP-A,-0.17,69.1,10.5
2024-01-22 01:00:00,CAP-A,-0.17,69.1,10.5
2024-01-22 02:00:00,CAP-A,-0.63,72.5,4.8
2024-01-22 03:00:00,CAP-A,1.28,79.7,15.7
2024-01-22 04:00:00,CAP-A,1.01,68.3,3.6
2024-01-22 05:00:00,CAP-A,2.68,79.0,7.4
2024-01-22 05:00:00,CAP-A,2.68,79.0,7.4
2024-01-22 06:00:00,CAP-A,2.05,76.9,4.3
2024-01-22 07:00:00,CAP-A,4.97,78.1,4.8
2024-01-22 08:00:00,CAP-A,1.05,76.9,12.3
2024-01-22 09:00:00,CAP-A,6.72,83.1,2.7
2024-01-22 10:00:00,CAP-A,7.25,62.7,5.8
2024-01-22 11:00:00,CAP-A,5.84,75.9,14.1
2024-01-22 12:00:00,CAP-A,7.96,67.0,6.0
2024-01-22 13:00:00,CAP-A,7.35,77.5,13.3
2024-01-22 14:00:00,CAP-A,4.41,77.7,12.4
2024-01-22 15:00:00,CAP-A,8.29,76.5,12.4
2024-01-22 16:00:00,CAP-A,5.35,65.2,4.7
2024-01-22 17:00:00,CAP-A,3.94,68.8,9.3
2024-01-22 18:00:00,CAP-A,6.41,69.8,1.4
2024-01-22 19:00:00,CAP-A,1.06,91.4,7.4
2024-01-22 20:00:00,CAP-A,1.66,81.0,9.8
2024-01-22 21:00:00,CAP-A,-1.03,74.1,22.3
2024-01-22 22:00:00,CAP-A,-1.49,69.6,7.4
2024-01-22 23:00:00,CAP-A,-0.55,78.1,48.6
2024-01-23 00:00:00,CAP-A,1.34,79.9,9.3
2024-01-23 01:00:00,CAP-A,1.27,86.9,15.6
2024-01-23 02:00:00,CAP-A,0.47,82.5,9.7
2024-01-23 03:00:00,CAP-A,,76.1,2.9
2024-01-23 04:00:00,CAP-A,0.74,83.1,20.0
2024-01-23 05:00:00,CAP-A,2.56,85.9,8.2
2024-01-23 06:00:00,CAP-A,2.7,88.0,7.2
2024-01-23 07:00:00,CAP-A,4.71,76.1,13.6
2024-01-23 08:00:00,CAP-A,7.14,86.0,12.9
2024-01-23 09:00:00,CAP-A,7.69,77.0,18.4
2024-01-23 10:00:00,CAP-A,7.42,69.5,3.7
2024-01-23 11:00:00,CAP-A,7.86,61.5,19.5
2024-01-23 12:00:00,CAP-A,7.92,78.4,2.7
2024-01-23 13:00:00,CAP-A,8.58,84.6,4.9
2024-01-23 14:00:00,CAP-A,7.28,73.3,10.3
2024-01-23 15:00:00,CAP-A,4.41,-999.0,11.7
2024-01-23 16:00:00,CAP-A,5.8,77.2,7.4
2024-01-23 17:00:00,CAP-A,3.72,60.1,1.4
2024-01-23 18:00:00,CAP-A,4.82,83.2,15.2
2024-01-23 19:00:00,CAP-A,1.38,85.8,8.8
2024-01-23 20:00:00,CAP-A,1.89,86.9,15.6
2024-01-23 21:00:00,CAP-A,0.36,81.2,3.5
2024-01-23 22:00:00,CAP-A,1.7,83.6,4.9
2024-01-23 23:00:00,CAP-A,1.75,77.7,7.7
2024-01-24 00:00:00,CAP-A,0.61,65.2,9.1
2024-01-24 01:00:00,CAP-A,1.08,76.7,17.1
2024-01-24 02:00:00,CAP-A,-0.05,88.7,5.6
2024-01-24 03:00:00,CAP-A,1.83,82.9,42.0
2024-01-24 04:00:00,CAP-A,1.16,80.3,4.2
2024-01-24 05:00:00,CAP-A,2.53,-999.0,7.6
2024-01-24 06:00:00,CAP-A,2.21,80.2,38.0
2024-01-24 07:00:00,CAP-A,3.48,75.1,21.0
2024-01-24 08:00:00,CAP-A,7.5,97.8,18.6
2024-01-24 09:00:00,CAP-A,6.58,82.2,1.5
2024-01-24 10:00:00,CAP-A,8.31,90.8,29.1
2024-01-24 11:00:00,CAP-A,7.24,73.0,6.5
2024-01-24 12:00:00,CAP-A,6.54,78.0,16.3
2024-01-24 13:00:00,CAP-A,5.42,90.4,24.9
2024-01-24 14:00:00,CAP-A,7.06,70.3,10.0
2024-01-24 15:00:00,CAP-A,5.12,87.0,13.8
2024-01-24 16:00:00,CAP-A,5.11,75.7,11.8
2024-01-24 17:00:00,CAP-A,6.14,87.6,18.3
2024-01-24 18:00:00,CAP-A,2.96,93.8,10.6
2024-01-24 19:00:00,CAP-A,-0.02,91.1,14.3
2024-01-24 20:00:00,CAP-A,0.87,88.3,12.3
2024-01-24 21:00:00,CAP-A,1.14,82.5,2.0
2024-01-24 22:00:00,CAP-A,-1.31,74.2,3.1
2024-01-24 23:00:00,CAP-A,-0.98,86.4,3.9
2024-01-25 00:00:00,CAP-A,1.33,62.7,16.8
2024-01-25 01:00:00,CAP-A,-0.56,84.0,8.0
2024-01-25 02:00:00,CAP-A,-0.88,68.3,4.1
2024-01-25 03:00:00,CAP-A,0.38,70.5,10.8
2024-01-25 04:00:00,CAP-A,1.89,64.2,16.2
2024-01-25 05:00:00,CAP-A,4.65,75.5,16.1
2024-01-25 06:00:00,CAP-A,3.3,64.7,4.5
2024-01-25 07:00:00,CAP-A,4.97,80.0,9.0
2024-01-25 08:00:00,CAP-A,6.01,78.0,45.0
2024-01-25 09:00:00,CAP-A,6.76,88.5,9.0
2024-01-25 10:00:00,CAP-A,4.44,82.5,15.7
2024-01-25 11:00:00,CAP-A,6.06,76.6,20.3
2024-01-25 12:00:00,CAP-A,8.32,74.7,9.1
2024-01-25 13:00:00,CAP-A,8.0,64.3,13.3
2024-01-25 14:00:00,CAP-A,6.57,86.8,11.5
2024-01-25 15:00:00,CAP-A,8.58,77.8,5.0
2024-01-25 16:00:00,CAP-A,3.64,73.5,7.5
2024-01-25 17:00:00,CAP-A,3.53,82.3,11.7
2024-01-25 18:00:00,CAP-A,3.86,69.5,16.9
2024-01-25 19:00:00,CAP-A,,79.5,10.7
2024-01-25 20:00:00,CAP-A,-0.59,71.8,39.8
2024-01-25 21:00:00,CAP-A,-0.25,79.6,10.2
2024-01-25 22:00:00,CAP-A,-0.44,77.3,1.6
2024-01-25 23:00:00,CAP-A,0.23,98.0,17.1
2024-01-26 00:00:00,CAP-A,-1.03,60.3,8.9
2024-01-26 01:00:00,CAP-A,1.3,81.6,9.0
2024-01-26 02:00:00,CAP-A,0.24,85.2,9.4
2024-01-26 03:00:00,CAP-A,-0.1,87.1,7.1
2024-01-26 04:00:00,CAP-A,2.89,68.1,10.9
2024-01-26 05:00:00,CAP-A,2.2,64.3,5.4
2024-01-26 06:00:00,CAP-A,3.22,70.4,27.2
2024-01-26 07:00:00,CAP-A,3.58,64.7,13.4
2024-01-26 08:00:00,CAP-A,4.77,87.2,3.0
2024-01-26 08:00:00,CAP-A,4.77,87.2,3.0
2024-01-26 09:00:00,CAP-A,6.99,64.5,19.3
2024-01-26 10:00:00,CAP-A,4.63,71.0,6.7
2024-01-26 11:00:00,CAP-A,6.86,87.2,8.7
2024-01-26 12:00:00,CAP-A,10.54,74.9,10.2
2024-01-26 13:00:00,CAP-A,6.28,66.9,9.7
2024-01-26 14:00:00,CAP-A,4.49,76.1,16.2
2024-01-26 15:00:00,CAP-A,7.17,75.6,6.7
2024-01-26 16:00:00,CAP-A,6.57,69.6,27.0
2024-01-26 17:00:00,CAP-A,3.69,71.7,5.3
2024-01-26 18:00:00,CAP-A,5.06,68.8,18.4
2024-01-26 19:00:00,CAP-A,2.66,81.9,13.3
2024-01-26 20:00:00,CAP-A,-1.0,82.2,5.2
2024-01-26 21:00:00,CAP-A,1.6,66.9,15.3
2024-01-26 22:00:00,CAP-A,-0.24,79.2,13.9
2024-01-26 23:00:00,CAP-A,-1.53,73.2,9.8
2024-01-27 00:00:00,CAP-A,-2.23,69.7,5.8
2024-01-27 01:00:00,CAP-A,-3.36,93.6,21.5
2024-01-27 02:00:00,CAP-A,-0.77,70.5,7.1
2024-01-27 03:00:00,CAP-A,1.07,57.5,25.1
2024-01-27 04:00:00,CAP-A,1.61,74.2,20.9
2024-01-27 05:00:00,CAP-A,1.29,78.0,19.3
2024-01-27 06:00:00,CAP-A,3.05,83.4,14.1
2024-01-27 07:00:00,CAP-A,5.41,66.1,6.6
2024-01-27 08:00:00,CAP-A,4.82,86.8,4.9
2024-01-27 09:00:00,CAP-A,4.81,74.8,5.7
2024-01-27 10:00:00,CAP-A,5.87,76.9,8.7
2024-01-27 11:00:00,CAP-A,8.24,89.5,2.4
2024-01-27 12:00:00,CAP-A,7.04,66.3,18.7
2024-01-27 13:00:00,CAP-A,6.19,91.3,19.2
2024-01-27 14:00:00,CAP-A,7.98,75.2,5.6
2024-01-27 15:00:00,CAP-A,4.5,71.9,20.5
2024-01-27 16:00:00,CAP-A,6.36,88.9,8.7
2024-01-27 17:00:00,CAP-A,5.21,80.3,6.5
2024-01-27 18:00:00,CAP-A,1.43,77.4,8.4
2024-01-27 19:00:00,CAP-A,3.26,78.8,8.9
2024-01-27 20:00:00,CAP-A,3.32,67.5,14.1
2024-01-27 21:00:00,CAP-A,-0.85,86.6,16.3
2024-01-27 22:00:00,CAP-A,1.96,92.4,6.8
2024-01-27 23:00:00,CAP-A,-0.8,62.4,6.6
2024-01-28 00:00:00,CAP-A,-1.79,68.7,8.9
2024-01-28 01:00:00,CAP-A,-2.36,71.6,17.6
2024-01-28 02:00:00,CAP-A,-0.66,64.5,5.8
2024-01-28 03:00:00,CAP-A,2.78,78.8,4.3
2024-01-28 04:00:00,CAP-A,2.38,81.8,13.4
2024-01-28 05:00:00,CAP-A,1.1,84.0,12.9
2024-01-28 06:00:00,CAP-A,3.04,85.3,20.9
2024-01-28 07:00:00,CAP-A,5.26,81.1,22.7
2024-01-28 08:00:00,CAP-A,6.21,85.5,17.5
2024-01-28 09:00:00,CAP-A,7.62,71.1,7.9
2024-01-28 10:00:00,CAP-A,8.79,72.8,8.6
2024-01-28 11:00:00,CAP-A,7.65,81.1,10.0
2024-01-28 12:00:00,CAP-A,8.46,80.9,15.3
2024-01-28 13:00:00,CAP-A,8.78,72.2,15.6
2024-01-28 14:00:00,CAP-A,9.36,57.4,8.3
2024-01-28 15:00:00,CAP-A,5.51,66.8,6.4
2024-01-28 16:00:00,CAP-A,4.61,66.6,20.5
2024-01-28 17:00:00,CAP-A,5.64,79.0,10.5
2024-01-28 18:00:00,CAP-A,5.86,83.4,10.8
2024-01-28 19:00:00,CAP-A,2.79,62.0,12.1
2024-01-28 20:00:00,CAP-A,2.9,71.1,6.6
2024-01-28 21:00:00,CAP-A,,72.0,4.2
2024-01-28 22:00:00,CAP-A,0.1,71.6,2.7
2024-01-28 23:00:00,CAP-A,1.87,75.5,4.8
2024-01-29 00:00:00,CAP-A,-1.22,75.8,11.4
2024-01-29 01:00:00,CAP-A,-1.62,77.9,24.0
2024-01-29 02:00:00,CAP-A,0.9,75.4,10.5
2024-01-29 03:00:00,CAP-A,0.04,66.7,14.7
2024-01-29 04:00:00,CAP-A,,74.1,7.3
2024-01-29 05:00:00,CAP-A,3.13,85.8,2.8
2024-01-29 06:00:00,CAP-A,3.4,68.6,5.0
2024-01-29 07:00:00,CAP-A,,57.9,16.5
2024-01-29 08:00:00,CAP-A,5.94,87.8,6.4
2024-01-29 09:00:00,CAP-A,7.78,73.5,12.6
2024-01-29 10:00:00,CAP-A,7.65,69.2,16.8
2024-01-29 11:00:00,CAP-A,7.7,75.6,10.1
2024-01-29 12:00:00,CAP-A,7.42,85.4,3.4
2024-01-29 13:00:00,CAP-A,3.26,64.9,11.7
2024-01-29 14:00:00,CAP-A,9.13,83.6,15.0
2024-01-29 15:00:00,CAP-A,6.07,62.5,6.6
2024-01-29 16:00:00,CAP-A,4.43,65.5,7.7
2024-01-29 17:00:00,CAP-A,7.03,80.9,9.7
2024-01-29 18:00:00,CAP-A,2.68,86.2,0.7
2024-01-29 19:00:00,CAP-A,4.11,82.2,7.0
2024-01-29 20:00:00,CAP-A,-1.57,75.3,7.4
2024-01-29 21:00:00,CAP-A,2.89,83.0,10.9
2024-01-29 22:00:00,CAP-A,-0.34,84.9,10.0
2024-01-29 23:00:00,CAP-A,-0.79,75.4,5.9
2024-01-30 00:00:00,CAP-A,0.86,86.0,22.5
2024-01-30 01:00:00,CAP-A,-1.46,85.0,8.9
2024-01-30 02:00:00,CAP-A,0.1,82.9,14.6
2024-01-30 03:00:00,CAP-A,-1.27,72.8,13.8
2024-01-30 04:00:00,CAP-A,1.61,76.3,2.5
2024-01-30 05:00:00,CAP-A,3.52,58.9,10.2
2024-01-30 06:00:00,CAP-A,1.47,-999.0,4.0
2024-01-30 07:00:00,CAP-A,3.82,70.4,5.7
2024-01-30 08:00:00,CAP-A,,70.4,2.4
2024-01-30 09:00:00,CAP-A,5.91,85.4,15.9
2024-01-30 10:00:00,CAP-A,5.47,67.6,12.7
2024-01-30 11:00:00,CAP-A,5.49,81.9,34.1
2024-01-30 12:00:00,CAP-A,7.19,76.3,14.1
2024-01-30 13:00:00,CAP-A,9.71,79.8,13.4
2024-01-30 14:00:00,CAP-A,6.81,72.3,20.2
2024-01-30 15:00:00,CAP-A,5.9,94.4,7.5
2024-01-30 16:00:00,CAP-A,7.97,73.3,20.8
2024-01-30 17:00:00,CAP-A,2.64,70.4,14.3
2024-01-30 18:00:00,CAP-A,2.52,76.0,17.5
2024-01-30 19:00:00,CAP-A,1.07,59.9,17.5
2024-01-30 20:00:00,CAP-A,1.61,78.8,11.4
2024-01-30 21:00:00,CAP-A,1.32,80.3,28.1
2024-01-30 22:00:00,CAP-A,1.17,66.3,7.7
2024-01-30 23:00:00,CAP-A,1.37,69.8,16.5
2024-01-31 00:00:00,CAP-A,0.71,70.0,16.9
2024-01-31 01:00:00,CAP-A,0.38,87.7,28.0
2024-01-31 02:00:00,CAP-A,1.36,78.4,6.3
2024-01-31 03:00:00,CAP-A,-0.75,79.0,30.8
2024-01-31 04:00:00,CAP-A,2.3,73.5,8.7
2024-01-31 05:00:00,CAP-A,1.24,68.2,29.2
2024-01-31 06:00:00,CAP-A,3.24,97.5,34.1
2024-01-31 07:00:00,CAP-A,6.06,74.0,5.0
2024-01-31 08:00:00,CAP-A,5.91,68.2,19.1
2024-01-31 09:00:00,CAP-A,6.07,64.6,28.5
2024-01-31 10:00:00,CAP-A,6.41,65.2,7.2
2024-01-31 11:00:00,CAP-A,7.57,70.4,13.4
2024-01-31 12:00:00,CAP-A,8.89,75.5,20.5
2024-01-31 13:00:00,CAP-A,,78.2,7.5
2024-01-31 14:00:00,CAP-A,6.2,82.1,0.8
2024-01-31 15:00:00,CAP-A,4.29,81.7,21.7
2024-01-31 16:00:00,CAP-A,6.61,86.7,5.9
2024-01-31 17:00:00,CAP-A,6.16,68.2,5.2
2024-01-31 18:00:00,CAP-A,4.21,88.8,9.9
2024-01-31 19:00:00,CAP-A,1.62,69.8,5.3
2024-01-31 20:00:00,CAP-A,2.67,76.4,14.7
2024-01-31 21:00:00,CAP-A,3.35,68.0,19.1
2024-01-31 22:00:00,CAP-A,0.89,79.0,2.8
2024-01-31 23:00:00,CAP-A,0.72,84.5,14.8
2024-02-01 00:00:00,CAP-A,0.91,88.0,3.3
2024-02-01 01:00:00,CAP-A,1.78,85.0,7.5
2024-02-01 02:00:00,CAP-A,-1.25,84.1,9.5
2024-02-01 03:00:00,CAP-A,-0.49,77.0,1.9
2024-02-01 04:00:00,CAP-A,3.03,70.3,3.4
2024-02-01 05:00:00,CAP-A,3.11,88.7,6.9
2024-02-01 06:00:00,CAP-A,5.19,80.3,8.5
2024-02-01 07:00:00,CAP-A,5.88,65.2,6.0
2024-02-01 08:00:00,CAP-A,5.25,75.5,57.4
2024-02-01 09:00:00,CAP-A,5.83,71.1,17.6
2024-02-01 10:00:00,CAP-A,6.17,84.5,4.0
2024-02-01 11:00:00,CAP-A,4.77,91.2,3.5
2024-02-01 12:00:00,CAP-A,9.16,64.5,5.0
2024-02-01 13:00:00,CAP-A,7.13,71.4,10.5
2024-02-01 14:00:00,CAP-A,8.03,87.0,5.3
2024-02-01 15:00:00,CAP-A,3.77,58.5,15.6
2024-02-01 16:00:00,CAP-A,6.09,79.6,3.6
2024-02-01 17:00:00,CAP-A,3.72,74.9,9.2
2024-02-01 18:00:00,CAP-A,4.17,69.7,10.3
2024-02-01 19:00:00,CAP-A,-0.68,64.7,30.1
2024-02-01 20:00:00,CAP-A,3.96,83.9,25.7
2024-02-01 21:00:00,CAP-A,2.04,76.3,36.5
2024-02-01 22:00:00,CAP-A,0.33,-999.0,21.0
2024-02-01 23:00:00,CAP-A,-1.01,72.9,23.4
2024-02-02 00:00:00,CAP-A,0.0,85.9,6.3
2024-02-02 01:00:00,CAP-A,0.94,81.0,3.6
2024-02-02 02:00:00,CAP-A,2.09,83.1,14.7
2024-02-02 03:00:00,CAP-A,-0.4,77.1,7.7
2024-02-02 04:00:00,CAP-A,1.78,72.9,19.5
2024-02-02 05:00:00,CAP-A,4.18,93.3,8.4
2024-02-02 06:00:00,CAP-A,3.39,73.3,33.0
2024-02-02 07:00:00,CAP-A,3.4,71.2,16.4
2024-02-02 08:00:00,CAP-A,4.63,88.4,2.6
2024-02-02 09:00:00,CAP-A,,69.8,15.0
2024-02-02 10:00:00,CAP-A,7.82,81.7,17.3
2024-02-02 11:00:00,CAP-A,7.16,57.9,21.2
2024-02-02 12:00:00,CAP-A,8.04,78.3,6.1
2024-02-02 13:00:00,CAP-A,8.73,82.9,8.8
2024-02-02 14:00:00,CAP-A,5.27,80.6,17.2
2024-02-02 15:00:00,CAP-A,,87.1,11.4
2024-02-02 16:00:00,CAP-A,6.38,66.7,24.6
2024-02-02 17:00:00,CAP-A,5.17,67.3,5.3
2024-02-02 18:00:00,CAP-A,3.72,78.7,18.6
2024-02-02 19:00:00,CAP-A,3.4,89.1,7.2
2024-02-02 20:00:00,CAP-A,0.92,66.6,14.0
2024-02-02 21:00:00,CAP-A,1.1,70.4,3.6
2024-02-02 22:00:00,CAP-A,-0.14,89.9,56.3
2024-02-02 23:00:00,CAP-A,-0.86,78.1,13.2
2024-02-03 00:00:00,CAP-A,-0.0,81.3,15.0
2024-02-03 01:00:00,CAP-A,-0.65,79.9,23.6
2024-02-03 02:00:00,CAP-A,2.7,85.0,23.3
2024-02-03 03:00:00,CAP-A,0.58,64.7,10.1
2024-02-03 04:00:00,CAP-A,1.75,72.7,19.8
2024-02-03 05:00:00,CAP-A,4.49,90.8,6.7
2024-02-03 06:00:00,CAP-A,2.89,69.5,6.5
2024-02-03 07:00:00,CAP-A,5.72,66.4,17.1
2024-02-03 08:00:00,CAP-A,6.9,72.1,21.0
2024-02-03 09:00:00,CAP-A,7.76,72.5,12.6
2024-02-03 10:00:00,CAP-A,7.29,-999.0,5.2
2024-02-03 11:00:00,CAP-A,8.84,69.0,9.9
2024-02-03 12:00:00,CAP-A,6.88,-999.0,7.3
2024-02-03 13:00:00,CAP-A,5.78,85.3,1.9
2024-02-03 14:00:00,CAP-A,5.57,70.6,6.3
2024-02-03 15:00:00,CAP-A,7.96,79.4,1.7
2024-02-03 16:00:00,CAP-A,6.71,66.0,9.6
2024-02-03 17:00:00,CAP-A,6.11,95.1,26.9
2024-02-03 18:00:00,CAP-A,5.46,75.2,8.1
2024-02-03 19:00:00,CAP-A,2.26,96.2,29.9
2024-02-03 20:00:00,CAP-A,0.06,85.8,4.7
2024-02-03 21:00:00,CAP-A,0.38,84.9,12.2
2024-02-03 22:00:00,CAP-A,-0.21,80.9,7.3
2024-02-03 23:00:00,CAP-A,0.96,59.4,5.0
2024-02-04 00:00:00,CAP-A,-0.61,76.1,9.8
2024-02-04 01:00:00,CAP-A,-1.24,82.2,19.1
2024-02-04 02:00:00,CAP-A,-0.08,73.4,1.1
2024-02-04 03:00:00,CAP-A,-0.38,87.6,14.0
2024-02-04 04:00:00,CAP-A,2.24,87.2,2.8
2024-02-04 05:00:00,CAP-A,4.86,73.3,18.2
2024-02-04 06:00:00,CAP-A,,74.1,5.3
2024-02-04 07:00:00,CAP-A,5.59,83.1,9.5
2024-02-04 08:00:00,CAP-A,,85.3,8.3
2024-02-04 09:00:00,CAP-A,8.79,68.1,5.5
2024-02-04 10:00:00,CAP-A,5.98,81.1,12.7
2024-02-04 11:00:00,CAP-A,7.08,93.2,28.4
2024-02-04 12:00:00,CAP-A,11.45,92.0,33.3
2024-02-04 13:00:00,CAP-A,7.71,71.7,4.1
2024-02-04 14:00:00,CAP-A,8.35,76.5,13.8
2024-02-04 15:00:00,CAP-A,5.8,76.6,7.5
2024-02-04 16:00:00,CAP-A,6.59,81.7,11.0
2024-02-04 17:00:00,CAP-A,4.43,71.8,5.0
2024-02-04 18:00:00,CAP-A,3.79,76.8,5.8
2024-02-04 19:00:00,CAP-A,2.59,68.6,8.2
2024-02-04 20:00:00,CAP-A,1.79,86.5,18.2
2024-02-04 21:00:00,CAP-A,0.94,76.9,11.9
2024-02-04 22:00:00,CAP-A,-0.29,70.4,7.1
2024-02-04 23:00:00,CAP-A,-0.86,82.3,2.3
2024-02-05 00:00:00,CAP-A,0.6,81.8,7.1
2024-02-05 01:00:00,CAP-A,-2.98,72.9,12.8
2024-02-05 02:00:00,CAP-A,0.5,76.5,20.1
2024-02-05 03:00:00,CAP-A,0.81,80.4,1.7
2024-02-05 04:00:00,CAP-A,0.78,59.5,11.3
2024-02-05 05:00:00,CAP-A,3.05,83.3,19.8
2024-02-05 06:00:00,CAP-A,3.42,71.1,6.2
2024-02-05 07:00:00,CAP-A,4.53,84.4,11.6
2024-02-05 08:00:00,CAP-A,6.86,73.2,3.5
2024-02-05 09:00:00,CAP-A,4.69,63.9,29.3
2024-02-05 10:00:00,CAP-A,5.51,77.0,2.5
2024-02-05 11:00:00,CAP-A,8.72,86.7,4.7
2024-02-05 12:00:00,CAP-A,6.41,85.7,18.5
2024-02-05 13:00:00,CAP-A,5.74,73.8,27.8
2024-02-05 14:00:00,CAP-A,10.11,80.6,3.9
2024-02-05 15:00:00,CAP-A,4.85,88.5,12.2
2024-02-05 16:00:00,CAP-A,7.21,70.3,3.9
2024-02-05 17:00:00,CAP-A,4.39,75.7,11.4
2024-02-05 18:00:00,CAP-A,2.0,83.5,24.9
2024-02-05 19:00:00,CAP-A,1.31,62.2,15.7
2024-02-05 20:00:00,CAP-A,2.75,82.7,13.9
2024-02-05 21:00:00,CAP-A,0.45,69.1,10.3
2024-02-05 22:00:00,CAP-A,0.03,92.5,2.1
2024-02-05 23:00:00,CAP-A,-2.09,76.2,23.3
2024-02-06 00:00:00,CAP-A,0.34,79.2,9.6
2024-02-06 01:00:00,CAP-A,-0.06,79.3,1.8
2024-02-06 02:00:00,CAP-A,0.77,81.3,35.3
2024-02-06 03:00:00,CAP-A,1.31,72.4,5.7
2024-02-06 04:00:00,CAP-A,1.46,71.6,14.7
2024-02-06 05:00:00,CAP-A,4.6,82.9,25.3
2024-02-06 06:00:00,CAP-A,3.11,84.3,8.1
2024-02-06 07:00:00,CAP-A,7.03,65.6,9.3
2024-02-06 08:00:00,CAP-A,6.7,71.0,14.2
2024-02-06 09:00:00,CAP-A,7.99,74.8,21.0
2024-02-06 10:00:00,CAP-A,10.15,75.9,19.7
2024-02-06 11:00:00,CAP-A,8.49,70.6,5.0
2024-02-06 12:00:00,CAP-A,10.28,69.8,7.9
2024-02-06 13:00:00,CAP-A,8.9,78.3,13.5
2024-02-06 14:00:00,CAP-A,8.83,72.9,6.0
2024-02-06 15:00:00,CAP-A,7.08,79.0,6.2
2024-02-06 16:00:00,CAP-A,6.12,83.5,15.5
2024-02-06 17:00:00,CAP-A,4.85,73.7,7.7
2024-02-06 18:00:00,CAP-A,6.11,81.7,11.0
2024-02-06 19:00:00,CAP-A,1.53,73.7,12.2
2024-02-06 20:00:00,CAP-A,3.4,78.8,6.4
2024-02-06 21:00:00,CAP-A,2.06,88.8,7.0
2024-02-06 22:00:00,CAP-A,1.85,83.9,21.6
