id_commande,date_commande,id_client,id_produit,id_magasin,quantite,prix_unitaire,remise_pct,canal,statut,ville_livraison
CMD0012750,2024/04/19 12:17,C00918,P0018,M99,3,93.32,5.0,web,livre,Lille
CMD0014487,17 Apr 2024,C00154,P0036,M06,2,227.64,0.0,web,livre,Geneve
CMD0007694,10/03/2023,C00689,P0019,M03,2,1058.15,0.0,BOUTIQUE,livre,Lyon
CMD0005544,02/07/2024,990009,P0021,M02,1,977.64,,web,livre,LILLE
CMD0017598,25-06-2023,C02024,P0027,M05,1,598.58,5.0,boutique,livre,lyon
CMD0007399,22/12/2024,C00856,P0017,M06,2,639.67,5.0,boutique,livre,Lille
CMD0004679,17/11/2023,C00115,P0031,M99,4,942.85,15.0,  web ,annule,Strasbourg
CMD0007033,08 Dec 2023,C01773,P0017,M02,1,716.0,0.0,web,annule,Lyon
CMD0000258,2024/04/28 18:01,C02306,P0010,M02,1,549.2,20.0,web,livre,Lyon
CMD0008084,07-02-2023,C02690,P0028,M01,1,"68,14 EUR",0.0,web,livre,Marseille
CMD0011710,2023-10-15,C01365,P0027,M07,3,573.03,,boutique,livre,Lyon
CMD0000913,06 Dec 2024,C01235,P0033,M05,2,380.09,5.0,web,retourne,Lyon
CMD0006075,2023-02-19,C01105,P0031,M01,1,914.07,10.0,boutique,livre,Nantes
CMD0012281,28 May 2024,C02771,P0028,M08,1,"61,66 EUR",20.0,web,livre,lille
CMD0006699,16 Dec 2024,C01765,P0033,M01,4,409.04,20.0,web,annule,Lyon
CMD0011344,2024-03-11,C02322,P0017,M99,1,653.78,5.0,web,livre,Paris
CMD0006144,2024/12/07 11:05,C00755,P0031,M01,2,971.21,0.0,telephone,livre,Toulouse
CMD0006412,26 Nov 2024,C00011,P0007,M03,3,903.02,0.0,telephone,livre,Marseille
CMD0014279,25/07/2024,C01855,P0001,M06,2,947.13,,boutique,livre,Strasbourg
CMD0017549,09/09/2023,C00242,P0020,M01,2,829.58,0.0,web,annule,Strasbourg
CMD0017085,22/02/2023,C02036,P0035,M06,1,566.41,20.0,boutique,retourne,  Toulouse 
CMD0002377,2024/10/19 18:32,C00828,P0018,M04,1,89.61,5.0,web,livre,Toulouse
CMD0010034,2024-04-19,C02875,P0026,M06,2,265.94,5.0,boutique,livre,Nantes
CMD0014206,04 Jun 2024,C00831,P0031,M04,2,813.17,0.0,web,livre,Paris
CMD0017815,2023-01-12,C01573,P0038,M04,3,"619,45 EUR",5.0,web,retourne,  Lyon 
CMD0015209,2024/10/22 11:41,C02174,P0003,M04,3,1130.46,0.0,web,livre,nantes
CMD0001626,2024/11/22 12:59,C01056,P0020,M07,1,712.1,5.0,BOUTIQUE,livre,Nantes
CMD0017359,2023-01-15,C02383,P0015,M04,3,503.78,0.0,boutique,livre,toulouse
CMD0001073,2024/07/09 11:08,C02083,P0015,M07,1,534.41,0.0,WEB,retourne,Lyon
CMD0005208,13-09-2023,C02286,P0010,M03,1,596.53,0.0,boutique,livre,Nantes
CMD0004994,12/01/2024,C00225,P0031,M05,1,927.6,10.0,telephone,retourne,Nantes
CMD0002246,13 Mar 2023,C02042,P0020,M07,3,777.8,15.0,web,retourne,Paris
CMD0002037,2023-10-12,C01577,P0027,M01,3,591.09,0.0,  telephone ,livre,Lille
CMD0010229,2024-11-12,C01327,P0028,M01,2,69.3,0.0,web,livre,  Toulouse 
CMD0005826,2024-01-13,C00242,P0009,M07,1,163.47,5.0,telephone,livre,Paris
CMD0014432,20-03-2023,C00079,P0039,M05,2,303.35,15.0,TELEPHONE,retourne,Paris
CMD0008713,08/12/2023,C01390,P0001,M05,2,882.34,5.0,WEB,livre,Toulouse
CMD0017561,2024-01-02,C00074,P0034,M08,3,489.2,0.0,web,livre,Lille
CMD0000996,2024/12/09 18:22,C02783,P0002,M02,2,546.49,,  boutique ,annule,Toulouse
CMD0004115,2024-01-23,C01564,P0010,M02,3,517.96,0.0,web,livre,Lille
CMD0007192,13 Jul 2023,C02139,P0028,M99,1,69.09,15.0,telephone,retourne,Lyon
CMD0016186,13 Apr 2023,C00261,P0017,M07,1,721.15,5.0,web,livre,Lyon
CMD0010681,04-04-2024,C01790,P0025,M02,3,885.11,15.0,telephone,retourne,Strasbourg
CMD0008981,30 Jan 2023,C00407,P0014,M04,3,"898,07 EUR",20.0,web,annule,Bordeaux
CMD0013131,2024-08-16,C01757,P0010,M07,2,506.33,0.0,TELEPHONE,livre,Strasbourg
CMD0007328,2024-09-13,C01024,P0031,M07,3,831.58,,WEB,livre,TOULOUSE
CMD0011480,2024/01/27 14:32,C00994,P0027,M06,3,605.73,0.0,boutique,livre,Toulouse
CMD0015362,2024/10/27 16:55,C01427,P0021,M02,2,863.45,5.0,web,livre,Lille
CMD0009603,2023/09/28 09:06,C02080,P0006,M06,2,1206.7,5.0,TELEPHONE,livre,Strasbourg
CMD0001096,18 Dec 2023,C02178,P0038,M05,1,529.2,5.0,boutique,livre,Nantes
CMD0004669,2024/03/17 17:49,C00827,P0032,M02,2,"1215,41 EUR",,boutique,livre,Strasbourg
CMD0004182,06 Dec 2024,C02509,P0009,M02,2,176.83,20.0,web,livre,TOULOUSE
CMD0016323,2023/09/12 19:02,C00496,P0024,M06,3,1080.2,15.0,boutique,livre,paris
CMD0003744,2023/05/06 17:16,C01612,P0021,M06,2,943.75,0.0,web,livre,Lille
CMD0003028,2023-04-04,C01748,P0037,M08,2,161.19,0.0,boutique,retourne,paris
CMD0011116,23 Jun 2024,C00792,P0019,M02,1,904.7,0.0,web,annule,  Paris 
CMD0001016,18 Jan 2024,C01836,P0004,M03,1,874.97,,web,livre,Nantes
CMD0008450,25 Oct 2024,C00710,P0005,M07,3,137.71,0.0,boutique,livre,Lyon
CMD0008413,2024/05/09 19:06,C02845,P0033,M02,2,434.81,0.0,telephone,retourne,Bordeaux
CMD0015495,23 Aug 2024,C00764,P0025,M08,3,928.19,,boutique,livre,Strasbourg
CMD0000863,12 Oct 2024,C01178,P0009,M07,1,151.69,20.0,web,annule,MARSEILLE
CMD0000871,06 Nov 2024,C02755,P0020,M03,1,829.21,,web,annule,toulouse
CMD0007425,2024/04/16 12:48,C01619,P0007,M04,3,859.1,0.0,WEB,annule,Bordeaux
CMD0012521,25/05/2024,C00350,P0038,M01,3,572.17,0.0,boutique,livre,lille
CMD0000336,30-05-2024,C01855,P0011,M03,2,486.28,,web,annule,nantes
CMD0008600,2024-06-25,C01103,P0015,M07,2,540.1,0.0,BOUTIQUE,livre,Paris
CMD0010916,06 Dec 2024,C02444,P0002,M08,3,"541,09 EUR",0.0,web,retourne,Marseille
CMD0009771,11-03-2023,C01895,P0001,M01,2,869.62,0.0,boutique,livre,Lille
CMD0013432,2024-02-08,C00700,P0026,M06,2,256.92,5.0,WEB,livre,nantes
CMD0014633,2024/11/12 14:35,C01508,P0016,M04,2,279.27,0.0,web,livre,  Toulouse 
CMD0005285,01/11/2023,C02973,P0022,M99,2,478.48,,telephone,livre,Paris
CMD0007737,2024-07-29,C00066,P0034,M04,3,437.33,0.0,web,livre,nantes
CMD0010749,2024-11-25,C00473,P0019,M07,6,936.94,15.0,  web ,annule,Lyon
CMD0007493,2023/12/07 12:09,C02239,P0004,M04,1,865.34,10.0,web,annule,Paris
CMD0004120,29-10-2024,C02566,P0033,M99,1128,413.11,20.0,boutique,livre,Bordeaux
CMD0003033,2023/09/13 18:24,C01887,P0011,M03,1,476.77,0.0,web,annule,nantes
CMD0015043,10-01-2024,C01255,P0015,M03,2,586.02,20.0,web,livre,toulouse
CMD0007725,11/04/2024,C01334,P0029,M99,3,204.2,15.0,telephone,livre,Nantes
CMD0017757,2024-06-18,C01533,P0011,M99,2,421.35,0.0,boutique,livre,LILLE
CMD0011214,08/11/2023,C00713,P0020,M05,2,778.49,0.0,telephone,annule,PARIS
CMD0000920,05/08/2023,C01510,P0006,M04,2,1236.62,5.0,web,retourne,  Marseille 
CMD0008252,26-07-2024,C00686,P0011,M06,2,459.44,10.0,telephone,livre,Nantes
CMD0002899,31-03-2024,C02814,P0014,M05,1,910.14,15.0,boutique,retourne,lyon
CMD0008054,18-10-2023,C00935,P0001,M07,1,1003.86,0.0,web,livre,lille
CMD0005621,2023/03/11 20:05,C01175,P0025,M01,2,895.21,15.0,web,livre,Toulouse
CMD0010814,2023-12-12,C00976,P0019,M01,1,1062.65,20.0,WEB,livre,Marseille
CMD0009634,2024/12/27 13:10,C01346,P0015,M08,2,537.75,20.0,boutique,livre,lille
CMD0008782,2023-08-07,C00363,P0024,M06,1,1033.64,15.0,web,livre,Paris
CMD0017701,2024-07-28,C01662,P0029,M06,1,214.0,0.0,web,annule,Lyon
CMD0008726,17/07/2023,C02341,P0030,M05,2,788.02,5.0,web,livre,LYON
CMD0006338,19-11-2023,C02496,P0011,M03,5,415.18,10.0,boutique,retourne,Toulouse
CMD0017950,2024/05/23 18:25,C01314,P0017,M01,3,629.46,5.0,web,livre,Strasbourg
CMD0000437,11-06-2024,C02982,P0024,M01,2,1136.45,0.0,web,livre,Lyon
CMD0017913,2024/08/17 10:01,C01932,P0017,M03,3,736.57,0.0,  boutique ,retourne,paris
CMD0012675,17-10-2024,C00679,P0030,M06,2,880.94,5.0,web,livre,Nantes
CMD0015370,17 Jan 2024,C02878,P0026,M06,3,235.5,20.0,web,livre,Marseille
CMD0004379,,C00014,P0001,M01,3,869.46,0.0,telephone,annule,Strasbourg
CMD0013306,04-04-2024,C00399,P0026,M03,1,251.14,5.0,web,livre,Strasbourg
CMD0003728,2024/02/29 12:59,C00743,P0019,M99,2,1024.28,0.0,web,livre,Lyon
CMD0007827,04-02-2024,C00208,P0002,M08,2,505.18,,WEB,livre,lyon
CMD0006995,2023-07-18,C00201,P0007,M08,1,987.65,15.0,web,livre,Lyon
CMD0000641,24 Jul 2023,C00781,P0012,M03,3,1024.2,20.0,telephone,livre,Bordeaux
CMD0016642,13 Jan 2024,C01503,P0019,M99,3,1038.17,5.0,boutique,livre,Nantes
CMD0006065,13-02-2024,C02332,P0027,M04,1,514.37,10.0,WEB,livre,Lille
CMD0005555,2023/12/18 11:31,C02472,P0006,M08,2,1144.51,20.0,  boutique ,livre,paris
CMD0000655,19-05-2023,C00138,P0027,M01,3,513.81,15.0,web,retourne,Strasbourg
CMD0010869,2024-06-14,C02906,P0025,M04,2,919.8,0.0,  web ,livre,  Toulouse 
CMD0004589,2023-05-04,C02337,P0031,M99,2,"982,40 EUR",0.0,telephone,livre,TOULOUSE
CMD0002767,2024-01-28,C00012,P0031,M99,3,915.13,0.0,WEB,retourne,LILLE
CMD0010097,2023/06/13 19:46,C00610,P0006,M07,3,1257.59,15.0,web,livre,Paris
CMD0017513,15-09-2023,C02446,P0001,M07,1,865.28,,web,livre,Strasbourg
CMD0001362,2023/10/20 10:52,C02363,P0034,M01,1,496.46,0.0,web,annule,Toulouse
CMD0005730,2023-03-14,C02323,P0025,M07,1,945.91,5.0,telephone,livre,STRASBOURG
CMD0013982,14/07/2023,C01786,P0012,M08,564,1038.83,20.0,boutique,livre,Marseille
CMD0007290,2024-11-18,C00940,P0024,M05,1,1078.19,,web,livre,Toulouse
CMD0000936,2024-04-18,C01990,P0008,M01,2,868.18,10.0,telephone,livre,Marseille
CMD0004680,2023-12-12,C01274,P0003,M08,3,1058.84,0.0,telephone,livre,  Toulouse 
CMD0009095,18-06-2024,C00593,P0009,M01,1,165.05,10.0,WEB,livre,MARSEILLE
CMD0008095,2023-05-23,C00195,P0036,M02,2,"217,64 EUR",10.0,web,retourne,Marseille
CMD0003927,21 Oct 2023,C00083,P0020,M04,2,729.39,0.0,telephone,annule,  Strasbourg 
CMD0017392,24/08/2024,C00513,P0004,M08,3,919.5,15.0,web,annule,  Lille 
CMD0013461,03/02/2024,C02958,P0003,M08,1,997.23,,boutique,livre,Marseille
CMD0006281,30 May 2024,C02034,P0004,M06,2,802.32,20.0,telephone,livre,Marseille
CMD0008071,22-09-2024,C02033,P0035,M04,2,526.11,0.0,web,livre,STRASBOURG
CMD0013743,24 Apr 2024,C02359,P0038,M03,1,544.5,0.0,WEB,livre,Strasbourg
CMD0002769,24-05-2023,C02099,P0011,M01,3,486.52,,boutique,livre,Toulouse
CMD0016589,2023-12-18,C00655,P0014,M08,3,954.43,0.0,web,retourne,PARIS
CMD0007212,22-05-2023,C01217,P0022,M03,1,"443,21 EUR",0.0,  web ,livre,Marseille
CMD0017456,2023/11/04 15:54,C01410,P0016,M05,4,284.37,0.0,boutique,annule,Nantes
CMD0010138,2024-03-01,C00294,P0033,M06,1,397.77,5.0,web,retourne,bordeaux
CMD0004140,18-01-2023,C01244,P0005,M05,2,138.28,0.0,telephone,livre,Strasbourg
CMD0015929,10/04/2023,C00837,P0002,M05,3,"561,50 EUR",,telephone,livre,Strasbourg
CMD0017577,2024-02-25,C01420,P0013,M01,3,745.52,,boutique,annule,Lille
CMD0017410,12-07-2024,C02840,P0009,M03,2,172.54,20.0,web,livre,lille
CMD0007239,19/06/2023,C02360,P0037,M02,1,175.16,15.0,telephone,livre,Lyon
CMD0000679,2024-02-13,C01885,P0003,M05,1,1073.47,,web,annule,  Bordeaux 
CMD0017416,2023-02-09,C00071,P0031,M07,1,918.41,15.0,boutique,livre,Toulouse
CMD0000254,17 Jan 2024,C01696,P0018,M06,2,89.91,,boutique,livre,toulouse
CMD0014551,2023-11-12,C00949,P0020,M04,3,827.54,0.0,boutique,livre,Lille
CMD0000773,2024/04/02 11:26,990010,P0004,M03,1,844.43,,WEB,annule,toulouse
CMD0015861,02/11/2024,C01817,P0036,M05,1,233.46,10.0,web,livre,Strasbourg
CMD0004715,2023/06/23 10:18,C00049,P0038,M06,2,571.77,0.0,boutique,annule,MARSEILLE
CMD0004133,2024-05-26,C01447,P0007,M01,1,951.93,0.0,WEB,annule,Lyon
CMD0007580,31/07/2024,C02204,P0012,M06,1,1043.33,0.0,boutique,livre,Strasbourg
CMD0012037,2023-03-09,C00851,P0032,M99,2,1257.05,0.0,web,livre,Lyon
CMD0016092,25-05-2023,C01302,P0001,M03,2,842.68,20.0,boutique,livre,Nantes
CMD0013503,24-04-2023,C00278,P0025,M06,2,985.53,,  web ,annule,  Lyon 
CMD0009327,2023/12/29 20:29,C01351,P0005,M08,3,134.71,0.0,web,retourne,Lille
CMD0010464,2024-10-31,C00869,P0022,M02,2,397.87,10.0,web,retourne,Toulouse
CMD0017452,2024/10/01 13:37,C00047,P0005,M03,3,136.36,5.0,  boutique ,livre,Marseille
CMD0007106,15/12/2024,C00504,P0014,M02,2,1028.93,,web,annule,Lille
CMD0009181,20/12/2024,C02120,P0009,M07,3,172.23,5.0,web,livre,Lyon
CMD0016126,23 Apr 2024,C02642,P0010,M04,2,563.34,0.0,web,livre,Strasbourg
CMD0004135,26-05-2024,C02665,P0027,M01,3,538.86,0.0,web,livre,Lille
CMD0002888,2024/10/06 14:02,C00125,P0032,M04,2,1056.84,,boutique,livre,Paris
CMD0010210,2024-07-20,C01989,P0010,M03,3,524.25,0.0,web,livre,Paris
CMD0006322,18 Apr 2023,C02850,P0006,M05,2,1242.52,0.0,web,livre,LILLE
CMD0016509,2023/04/16 14:08,C02767,P0014,M05,2,931.75,0.0,boutique,livre,  Strasbourg 
CMD0001757,2023/04/15 18:13,C02084,P0035,M06,1,550.02,,telephone,retourne,Bordeaux
CMD0016327,07-02-2024,C00054,P0015,M99,3,496.95,0.0,WEB,livre,PARIS
CMD0011312,31/05/2023,C00663,P0018,M06,3,99.61,20.0,web,annule,Lille
CMD0013354,11/04/2023,C00022,P0014,M07,2,902.69,5.0,web,livre,Nantes
CMD0017570,2024/11/13 20:51,C01004,P0029,M05,2,187.52,0.0,web,annule,Lyon
CMD0011736,06/02/2023,C02577,P0005,M02,2,115.62,0.0,telephone,retourne,Lille
CMD0015708,03 Mar 2024,C02057,P0023,M03,1,94.22,5.0,web,annule,Lille
CMD0012662,30/06/2023,C00736,P0020,M01,2,813.38,20.0,web,livre,Lille
CMD0005226,2023/07/13 10:07,C01278,P0014,M03,2,936.82,10.0,  web ,livre,MARSEILLE
CMD0005303,08/09/2024,C00276,P0020,M08,2,818.83,5.0,telephone,livre,paris
CMD0016776,04/03/2024,C00565,P0012,M08,1,1132.23,15.0,web,livre,Lille
CMD0003499,31 Jul 2023,C00514,P0005,M99,3,"134,85 EUR",,web,livre,Paris
CMD0001007,2023-01-22,C02043,P0015,M02,2,587.82,0.0,boutique,retourne,LYON
CMD0004085,2024/02/15 20:01,C01060,P0014,M08,2,"1051,97 EUR",15.0,boutique,livre,NANTES
CMD0015883,02/03/2023,C01089,P0003,M05,3,951.29,,web,livre,Strasbourg
CMD0009442,11 Mar 2023,C00300,P0015,M99,3,500.28,5.0,web,livre,BORDEAUX
CMD0004783,2024-05-08,C01712,P0032,M02,2,1264.88,5.0,web,livre,nantes
CMD0011109,26-12-2024,C02869,P0035,M08,1,520.37,20.0,telephone,annule,Paris
CMD0010886,27 Sep 2024,C00599,P0015,M06,2,578.07,,boutique,retourne,Bordeaux
CMD0003698,2023/02/25 20:16,C00388,P0027,M07,1,548.88,10.0,web,retourne,Paris
CMD0007989,10 Oct 2024,C02949,P0029,M04,1,197.3,10.0,boutique,livre,  Strasbourg 
CMD0011091,03-05-2024,C02045,P0033,M02,3,364.26,5.0,telephone,livre,STRASBOURG
CMD0002346,22-12-2024,C02540,P0005,M02,3,139.54,10.0,web,annule,Marseille
CMD0011520,27/02/2023,C02073,P0003,M99,2,995.14,10.0,web,livre,Lille
CMD0007054,08/11/2023,990029,P0029,M08,2,"205,46 EUR",0.0,web,livre,PARIS
CMD0017691,05-04-2023,C01139,P0006,M04,2,1126.65,20.0,web,livre,Paris
CMD0015207,04-10-2023,C01108,P0017,M99,3,719.53,5.0,boutique,livre,STRASBOURG
CMD0015715,2024-09-28,C01294,P0014,M03,2,1003.84,0.0,web,livre,Lyon
CMD0015547,25 Oct 2023,C01212,P0036,M99,3,224.86,0.0,boutique,livre,Lyon
CMD0017590,15 Nov 2023,C02447,P0008,M03,3,944.61,0.0,boutique,livre,STRASBOURG
CMD0011417,25-09-2024,C00172,P0015,M06,1,508.78,5.0,TELEPHONE,livre,Toulouse
CMD0017842,30 Oct 2024,C01081,P0024,M06,1,1170.65,20.0,web,livre,Marseille
CMD0010223,2024/06/05 08:20,C01315,P0024,M01,3,1055.72,,web,annule,Lyon
CMD0013443,21/11/2023,C00341,P0032,M07,3,1147.25,5.0,telephone,livre,Strasbourg
CMD0003867,2023/12/24 09:08,C00579,P0014,M02,1,983.68,20.0,  web ,livre,Nantes
CMD0008311,2023/12/29 18:22,C00785,P0038,M03,3,549.83,10.0,  boutique ,annule,Strasbourg
CMD0004710,2023/06/10 14:39,C01531,P0009,M03,1,183.61,15.0,web,livre,Bordeaux
CMD0000764,25/09/2024,C01834,P0016,M03,2,267.02,0.0,telephone,livre,NANTES
CMD0011609,07-06-2023,C02761,P0022,M08,3,453.83,0.0,web,retourne,LYON
CMD0014491,10-12-2024,C01131,P0012,M04,2,1049.67,15.0,boutique,livre,PARIS
CMD0005817,23/02/2023,C00382,P0023,M07,2,93.34,0.0,web,retourne,Toulouse
CMD0012994,28 Apr 2024,C00242,P0009,M07,1,174.13,,boutique,livre,Nantes
CMD0005472,06/07/2024,C01678,P0018,M99,3,92.84,15.0,boutique,annule,  Strasbourg 
CMD0015161,17-07-2024,C00971,P0006,M04,3,1265.08,20.0,telephone,livre,Lyon
CMD0008210,01 Feb 2024,C02772,P0027,M08,1,608.47,10.0,boutique,livre,Marseille
CMD0013815,2024/07/09 19:47,C00259,P0039,M08,1,310.9,0.0,boutique,livre,Toulouse
CMD0007782,2024/04/01 11:04,C01007,P0021,M06,1,984.16,15.0,web,livre,Nantes
CMD0012851,18 Jul 2023,C00648,P0008,M06,2,922.18,0.0,boutique,livre,Marseille
CMD0009905,2024/11/14 08:32,C02055,P0033,M05,3,434.94,20.0,web,livre,Lyon
CMD0008381,25 Oct 2023,C01772,P0006,M07,1,1192.66,,web,livre,Strasbourg
CMD0015766,04/09/2024,C00218,P0005,M06,2,115.23,20.0,  web ,livre,Bordeaux
CMD0003954,03/05/2024,C00442,P0024,M04,3,1060.11,0.0,web,livre,Bordeaux
CMD0001003,2023/06/19 08:12,C01075,P0036,M99,1,239.2,15.0,telephone,livre,Paris
CMD0005175,08 Jun 2023,C01780,P0024,M05,2,1046.58,10.0,boutique,annule,Bordeaux
CMD0012405,12-12-2024,C01248,P0036,M08,3,236.06,,boutique,livre,Marseille
CMD0006614,2024/02/07 16:43,C00425,P0026,M08,1,228.83,10.0,boutique,livre,Paris
CMD0003719,15-11-2023,C02128,P0014,M02,1,949.07,,telephone,livre,toulouse
CMD0011436,12-06-2024,C01650,P0033,M04,3,433.29,5.0,boutique,annule,Lille
CMD0000492,08 Aug 2024,C01667,P0031,M06,1,929.45,15.0,web,livre,paris
CMD0006877,05 Jan 2023,C01461,P0003,M01,1,1113.76,0.0,web,livre,nantes
CMD0012808,2024-06-22,C00632,P0022,M04,3,432.3,15.0,web,livre,  Toulouse 
CMD0005661,2023-02-27,C02882,P0009,M07,2,169.73,20.0,boutique,livre,Lille
CMD0014774,2023/10/30 20:57,C00459,P0016,M08,2,271.24,0.0,web,annule,MARSEILLE
CMD0011949,16-06-2024,C01365,P0007,M01,2,"967,81 EUR",10.0,web,livre,Strasbourg
CMD0004276,12 Sep 2024,C00753,P0039,M05,1,260.58,10.0,boutique,livre,  Marseille 
CMD0013696,10 Dec 2024,C00084,P0032,M08,1,1188.57,0.0,boutique,livre,Lille
CMD0002228,2023/10/13 18:05,C02984,P0023,M06,1,92.9,0.0,web,livre,  Lyon 
CMD0009026,2024-06-28,C02658,P0033,M07,3,373.39,15.0,WEB,livre,Bordeaux
CMD0013198,2023/05/01 13:26,C00308,P0001,M02,1,883.63,20.0,web,annule,Toulouse
CMD0012473,16 Apr 2023,C00045,P0019,M08,1,1014.66,5.0,TELEPHONE,annule,Toulouse
CMD0013519,26/12/2024,C01126,P0010,M02,2,579.41,0.0,WEB,livre,Paris
CMD0007476,07/04/2024,C01242,P0015,M07,3,551.88,,web,livre,Lyon
CMD0013563,2024-04-09,C01685,P0027,M04,2,515.43,,telephone,annule,Nantes
CMD0007614,07-12-2024,C01200,P0012,M05,3,1125.33,0.0,web,annule,  Lille 
CMD0017871,2024-05-28,C00212,P0007,M06,2,914.0,20.0,web,retourne,Lille
CMD0009297,02 Oct 2023,C01027,P0025,M08,1,886.02,0.0,boutique,livre,  Bordeaux 
CMD0009895,2023/02/23 18:20,C02198,P0006,M01,3,1183.14,,boutique,livre,PARIS
CMD0005735,21/10/2024,C02533,P0007,M01,2,"921,29 EUR",5.0,web,retourne,Paris
CMD0004834,13-05-2023,C02141,P0036,M07,1,220.55,,boutique,livre,Paris
CMD0011867,2024/01/11 11:21,C01158,P0033,M02,3,"387,38 EUR",0.0,telephone,livre,  Nantes 
CMD0016185,18 Sep 2024,C00626,P0023,M03,2,92.32,15.0,BOUTIQUE,retourne,Lyon
CMD0009715,06 Jan 2024,C00725,P0023,M01,1,93.29,20.0,web,livre,toulouse
CMD0011283,2024-03-15,C02348,P0025,M06,3,990.76,15.0,web,livre,PARIS
CMD0015212,,C00724,P0019,M99,3,950.94,,boutique,livre,lyon
CMD0008908,10 Feb 2023,C00360,P0021,M05,2,1004.29,20.0,web,livre,Lyon
CMD0007307,25/06/2023,C02135,P0005,M99,1,129.44,10.0,BOUTIQUE,retourne,Paris
CMD0012354,28-04-2024,C00158,P0039,M01,2,268.95,5.0,boutique,retourne,Nantes
CMD0007798,27 May 2023,C00494,P0007,M05,2,866.19,20.0,WEB,annule,bordeaux
CMD0014548,2023/08/06 12:36,C02713,P0036,M04,2,218.62,0.0,web,livre,Bordeaux
CMD0004453,14 Dec 2024,C00105,P0011,M06,2,419.93,0.0,boutique,livre,Marseille
CMD0016886,2023-01-27,C01302,P0024,M04,2,1140.73,5.0,web,annule,Lyon
CMD0006849,11/06/2023,C00046,P0009,M05,2,182.84,0.0,web,annule,Paris
CMD0011856,27 Jan 2024,C01912,P0012,M07,3,1024.33,5.0,boutique,livre,Toulouse
CMD0012384,27-03-2023,C00918,P0029,M01,3,201.27,0.0,web,retourne,Marseille
CMD0014334,2024/02/18 12:55,C01810,P0020,M02,2,822.83,10.0,web,annule,PARIS
CMD0006641,2023/10/18 10:32,C01468,P0017,M99,1,695.71,15.0,  boutique ,livre,  Strasbourg 
CMD0013649,2023/09/14 15:01,990019,P0008,M08,1,"946,30 EUR",15.0,  web ,retourne,Lille
CMD0002841,13/02/2023,C01701,P0011,M01,2,412.84,0.0,WEB,livre,Paris
CMD0013363,04 Dec 2024,C01037,P0001,M99,2,"873,37 EUR",5.0,telephone,livre,Paris
CMD0013220,10 Aug 2024,C01490,P0018,M05,3,93.39,0.0,web,livre,lyon
CMD0003711,12/08/2023,C02914,P0031,M04,3,944.12,0.0,web,livre,Paris
CMD0003312,26/10/2023,C00062,P0011,M07,3,485.24,5.0,telephone,livre,  Strasbourg 
CMD0003372,2023/12/20 12:46,C01557,P0017,M06,2,701.47,,  web ,retourne,Lyon
CMD0012420,2024/12/27 09:13,C01635,P0026,M02,1,231.35,0.0,web,livre,PARIS
CMD0003300,10/09/2023,C00448,P0024,M05,1,1123.34,5.0,boutique,retourne,Toulouse
CMD0010827,2023/09/10 20:12,C00904,P0039,M99,2,"280,38 EUR",5.0,boutique,livre,STRASBOURG
CMD0004928,17/05/2024,C02835,P0022,M07,1,478.12,15.0,  boutique ,livre,Bordeaux
CMD0008932,24-01-2023,C01936,P0037,M99,1,184.97,0.0,  boutique ,livre,nantes
CMD0011106,2024/09/22 13:25,C02092,P0021,M01,3,841.71,10.0,web,livre,Lille
CMD0004187,2023/08/02 14:50,C01632,P0038,M02,2,543.76,20.0,boutique,retourne,Bordeaux
CMD0013396,22/07/2023,C01857,P0005,M02,2,116.3,0.0,TELEPHONE,livre,Bordeaux
CMD0000222,11/12/2024,C00862,P0027,M06,2,530.29,0.0,BOUTIQUE,annule,Lille
CMD0002430,2024/06/15 17:39,C01350,P0028,M06,1,63.61,0.0,WEB,livre,  Nantes 
CMD0010356,2024-11-24,C01555,P0025,M02,3,"883,54 EUR",,  web ,retourne,Nantes
CMD0013638,02/03/2024,C02761,P0038,M02,2,572.08,5.0,web,annule,paris
CMD0001655,2023-10-20,C00343,P0039,M02,2,305.63,0.0,boutique,livre,Nantes
CMD0016231,2023/05/24 16:24,C02512,P0017,M06,3,634.65,0.0,web,livre,MARSEILLE
CMD0009474,29 Jan 2023,C02968,P0011,M06,2,"471,19 EUR",20.0,telephone,livre,nantes
CMD0007469,,C00452,P0020,M04,1,788.81,0.0,telephone,livre,Lille
CMD0016356,27/06/2023,C01838,P0001,M03,1,970.78,5.0,web,annule,lyon
CMD0013862,2024/10/26 15:24,C02422,P0037,M05,1,158.04,15.0,web,livre,lille
CMD0012933,07 Mar 2024,C01330,P0007,M04,1,930.97,,boutique,livre,Nantes
CMD0007249,2023/10/23 08:09,C01038,P0038,M02,3,625.56,15.0,boutique,livre,  Marseille 
CMD0009256,2023-12-16,C01507,P0009,M06,3,160.23,,web,livre,Lille
CMD0015884,2024/01/27 12:07,C00017,P0036,M03,3,238.42,10.0,telephone,annule,  Toulouse 
CMD0007067,2023-08-03,C00438,P9999,M99,3,558.75,0.0,web,livre,Bordeaux
CMD0004504,16 Dec 2023,C00268,P0008,M07,3,1006.78,10.0,boutique,annule,Lille
CMD0008057,10-09-2023,C02355,P0022,M03,2,431.48,,web,livre,Paris
CMD0016811,2023-05-04,C01592,P0024,M04,2,1025.86,10.0,BOUTIQUE,livre,Paris
CMD0006482,17/08/2024,C01834,P0003,M07,3,955.68,10.0,boutique,livre,TOULOUSE
